run,gen,nevals,swarmId,partId,part,partError,sbest,sbestError,best,bestError,env
3,26,3330,,,,,,,"[92.28260841159607, 52.95065433187135, 4.173806318007373, 35.742547934616304, 47.12697540948402]",29.186288455054083,1
3,27,3460,,,,,,,"[92.51794295910712, 52.93981294423165, 4.304108351639987, 35.57593398874037, 47.11175165727431]",28.407577411939684,1
3,28,3590,,,,,,,"[93.02366136652596, 49.1901826057148, 5.9841725436044735, 36.18390174478058, 48.45725084083695]",25.072219943750916,1
3,29,3720,,,,,,,"[92.3674536329292, 51.27553827266568, 6.776686354808665, 35.87044791780061, 48.2254790177569]",24.277772131922845,1
3,30,3850,,,,,,,"[92.03097578908715, 51.31439871922817, 6.315056410711299, 35.71061527083503, 48.12131048014774]",18.90552680929172,1
3,31,3980,,,,,,,"[92.03097578908715, 51.31439871922817, 6.315056410711299, 35.71061527083503, 48.12131048014774]",18.90552680929172,1
3,32,4110,,,,,,,"[92.03097578908715, 51.31439871922817, 6.315056410711299, 35.71061527083503, 48.12131048014774]",18.90552680929172,1
3,33,4240,,,,,,,"[92.06743465030725, 51.2225189598952, 6.089258951327544, 35.79950560560644, 48.23146811194104]",16.048698951029493,1
3,34,4370,,,,,,,"[92.15574000787534, 51.22160639925963, 6.021437887935857, 35.87984926488044, 48.24170643556379]",15.557840242056123,1
3,35,4500,,,,,,,"[92.61699878127865, 51.02962047873846, 5.9289633085578615, 35.313963321943866, 48.22883900246043]",10.786546413157765,1
3,36,4630,,,,,,,"[92.59676569568774, 51.01715635600393, 5.631267933305615, 35.12461769012522, 48.32032963484796]",6.675242778421946,1
3,37,4760,,,,,,,"[92.67439047762745, 50.93680705944898, 5.487786627569389, 35.216687259192, 48.464829019480845]",5.133939360488341,1
3,38,4890,,,,,,,"[92.71529666415853, 50.704520859084724, 5.425022136769003, 34.987984233637945, 48.36403686191434]",4.358454590249991,1
3,39,5030,,,,,,,"[91.89775306233715, 52.20348925962577, 3.2376780562975043, 36.408341971740406, 48.83372528397468]",32.967560395322025,1
3,40,5240,,,,,,,"[93.96900784965305, 48.06507965267946, 3.820397779803905, 36.12838192049938, 49.80206163234774]",44.45745978228179,1
3,41,5370,,,,,,,"[91.9640609082703, 50.97634516091613, 2.735594153437636, 34.044659009034135, 46.44617586288459]",26.630121642442802,1
3,42,5500,,,,,,,"[90.89680188378193, 49.56902844523542, 3.7783007519093124, 34.12184407281837, 48.93794549730424]",24.795528810950692,1
3,43,5630,,,,,,,"[91.22650460195587, 49.950831330985444, 3.746507957852554, 33.77184809168231, 48.721997408574]",20.00833054721634,1
3,44,5760,,,,,,,"[91.22650460195587, 49.950831330985444, 3.746507957852554, 33.77184809168231, 48.721997408574]",20.00833054721634,1
3,45,5890,,,,,,,"[91.12439108807678, 50.23761445622707, 3.8690284967840265, 33.69912986101586, 48.687135679813025]",18.477879765585016,1
3,46,6020,,,,,,,"[91.65478579691556, 50.26765733604477, 3.8848854652182285, 33.817335216979416, 48.09397559965109]",12.162038038262068,1
3,47,6150,,,,,,,"[91.58535170145261, 50.28431148989077, 3.9181902664816444, 33.948600851576764, 48.158005527976265]",11.720541167641883,1
3,48,6280,,,,,,,"[91.70657571507327, 50.24591950911288, 3.894935182636606, 33.99318387733938, 48.15455870101625]",11.433242240654117,1
3,49,6410,,,,,,,"[91.88140840055765, 50.387910077226586, 4.842207402959432, 34.04915338742332, 47.82364853933581]",6.428287048043337,1
3,50,6540,,,,,,,"[91.83939344949033, 50.56453194698636, 4.85999845812011, 34.04598549634988, 47.89683330810295]",5.779180979689706,1
3,51,6670,,,,,,,"[91.83939344949033, 50.56453194698636, 4.85999845812011, 34.04598549634988, 47.89683330810295]",5.779180979689706,1
3,52,6800,,,,,,,"[91.78939742670802, 50.63435937025364, 4.996224915307578, 34.15740172398131, 47.8116265018393]",5.770159413765342,1
3,53,6930,,,,,,,"[91.78939742670802, 50.63435937025364, 4.996224915307578, 34.15740172398131, 47.8116265018393]",5.770159413765342,1
3,54,7060,,,,,,,"[91.78939742670802, 50.63435937025364, 4.996224915307578, 34.15740172398131, 47.8116265018393]",5.770159413765342,1
3,55,7190,,,,,,,"[91.78939742670802, 50.63435937025364, 4.996224915307578, 34.15740172398131, 47.8116265018393]",5.770159413765342,1
3,56,7320,,,,,,,"[91.78939742670802, 50.63435937025364, 4.996224915307578, 34.15740172398131, 47.8116265018393]",5.770159413765342,1
3,57,7450,,,,,,,"[91.78939742670802, 50.63435937025364, 4.996224915307578, 34.15740172398131, 47.8116265018393]",5.770159413765342,1
3,58,7580,,,,,,,"[92.03745575659985, 50.793875266336244, 4.93087651596563, 34.364083341934546, 48.16351342732335]",5.00589890765,1
3,59,7710,,,,,,,"[92.03745575659985, 50.793875266336244, 4.93087651596563, 34.364083341934546, 48.16351342732335]",5.00589890765,1
3,60,7840,,,,,,,"[92.03745575659985, 50.793875266336244, 4.93087651596563, 34.364083341934546, 48.16351342732335]",5.00589890765,1
3,61,7970,,,,,,,"[92.14538594912175, 50.710476589570234, 4.779421342243736, 34.515305901058646, 48.09746403278018]",4.765930189076592,1
3,62,8100,,,,,,,"[92.23870145053424, 50.801856378646875, 4.819268255488568, 34.46457140015975, 48.068307630459834]",4.630706073362376,1
3,63,8230,,,,,,,"[92.23870145053424, 50.801856378646875, 4.819268255488568, 34.46457140015975, 48.068307630459834]",4.630706073362376,1
3,64,8360,,,,,,,"[92.23870145053424, 50.801856378646875, 4.819268255488568, 34.46457140015975, 48.068307630459834]",4.630706073362376,1
3,65,8490,,,,,,,"[92.13786322718383, 50.91555672249208, 4.814901283796634, 34.50108565385333, 47.847205886083195]",4.286589577987591,1
3,66,8620,,,,,,,"[92.13786322718383, 50.91555672249208, 4.814901283796634, 34.50108565385333, 47.847205886083195]",4.286589577987591,1
3,67,8750,,,,,,,"[92.13786322718383, 50.91555672249208, 4.814901283796634, 34.50108565385333, 47.847205886083195]",4.286589577987591,1
3,68,8880,,,,,,,"[92.1864502306157, 50.89936826010194, 4.744858032526397, 34.464968148300315, 47.917470254789706]",4.205670432682496,1
3,69,9010,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,70,9140,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,71,9270,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,72,9400,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,73,9530,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,74,9660,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,75,9790,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,76,9920,,,,,,,"[92.15974453082663, 50.85738164870495, 4.698927965228089, 34.37109615939199, 47.79681826930709]",4.1063093737669405,1
3,77,10090,,,,,,,"[92.84285213648118, 49.97292369541408, 7.261315160816972, 32.49729409891774, 44.91924541293819]",42.701103129621586,2
3,78,10280,,,,,,,"[92.24752279279048, 49.89385655991067, 4.543947658249364, 32.910084166652105, 45.405797727765126]",32.83430788181874,2
3,79,10410,,,,,,,"[94.04093090398555, 49.86090528054069, 4.5562854022254085, 34.43411186280746, 47.09865847824062]",24.188122888761484,2
3,80,10540,,,,,,,"[93.97812440863822, 49.88195594213013, 4.790549471309288, 34.71942201936117, 47.04540091381738]",22.89952035311964,2
3,81,10670,,,,,,,"[93.83383435949993, 49.88515431618235, 4.850802642145665, 34.67824912153832, 47.16599674571152]",21.14585180203342,2
3,82,10800,,,,,,,"[93.65268901811304, 49.848487622546635, 5.1634205843751095, 34.64647097055852, 47.22605198203593]",19.03288264194181,2
3,83,10930,,,,,,,"[93.54130896340831, 49.765995357174496, 5.209687536733634, 34.63673075815557, 47.14592619390299]",18.521137138458357,2
3,84,11060,,,,,,,"[93.39320101227231, 49.926458012119184, 5.2712404014818155, 34.70285545813171, 47.25677499949692]",16.558426585422765,2
3,85,11190,,,,,,,"[93.24545283309779, 50.24703432252425, 4.911055304884384, 34.91270208642955, 47.26097456143615]",15.474256679693895,2
3,86,11320,,,,,,,"[93.15659700800445, 50.16738539218449, 4.9800204328432045, 34.6393440139717, 47.08721089831909]",14.331865523169611,2
3,87,11450,,,,,,,"[92.85599365219788, 50.357117123855915, 5.013715958052356, 34.55876502138943, 46.92916821643204]",12.687015172008032,2
3,88,11580,,,,,,,"[92.43962425595701, 50.45527128119372, 5.057733128174973, 34.59058692571343, 46.93025750413499]",11.897920908615554,2
3,89,11710,,,,,,,"[92.57502611711082, 50.61104004522774, 5.1866387212601985, 34.49075078904583, 47.15013575116746]",11.293050230480716,2
3,90,11840,,,,,,,"[92.57502611711082, 50.61104004522774, 5.1866387212601985, 34.49075078904583, 47.15013575116746]",11.293050230480716,2
3,91,11970,,,,,,,"[92.57502611711082, 50.61104004522774, 5.1866387212601985, 34.49075078904583, 47.15013575116746]",11.293050230480716,2
3,92,12100,,,,,,,"[92.57502611711082, 50.61104004522774, 5.1866387212601985, 34.49075078904583, 47.15013575116746]",11.293050230480716,2
3,93,12230,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,94,12360,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,95,12490,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,96,12620,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,97,12750,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,98,12880,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,99,13010,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,100,13140,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,101,13270,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,102,13400,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,103,13530,,,,,,,"[92.59899552790947, 50.52554382343299, 5.259336311568918, 34.44104421985676, 47.14421069427183]",11.237278499159629,2
3,104,13660,,,,,,,"[92.54086007683019, 50.44333201065951, 5.354802938891507, 34.48289793355412, 47.2329007815967]",11.165334668566246,2
3,105,13790,,,,,,,"[92.54086007683019, 50.44333201065951, 5.354802938891507, 34.48289793355412, 47.2329007815967]",11.165334668566246,2
3,106,13920,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,107,14050,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,108,14180,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,109,14310,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,110,14440,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,111,14570,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,112,14700,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,113,14830,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,114,14960,,,,,,,"[92.48841514041415, 50.45778003584952, 5.262414843919757, 34.497789738327576, 47.307994533897805]",11.08783303452298,2
3,115,15170,,,,,,,"[94.20604510678189, 51.30221650703348, 3.6137795594842004, 34.18454594644646, 47.46730925318013]",29.546709090750355,3
3,116,15320,,,,,,,"[93.34140073230728, 51.221164386325114, 5.894535380912458, 35.032744362093304, 47.47443293905242]",14.06242343289437,3
3,117,15450,,,,,,,"[93.03500415389583, 51.16660115317932, 5.920368188799735, 35.21783264574192, 47.637617948908705]",12.566387406150703,3
3,118,15580,,,,,,,"[92.86776523420698, 51.116687381160816, 6.004733466492706, 35.2175347752464, 47.57537716265913]",11.686192212707304,3
3,119,15710,,,,,,,"[92.86118079234245, 51.24180061951746, 5.891993927526202, 35.47596195761435, 47.03225292345131]",10.308315467756856,3
3,120,15840,,,,,,,"[92.85551271916268, 51.25208768136111, 5.689460743212814, 35.31867478803935, 47.16932622205426]",8.927515109196122,3
3,121,15970,,,,,,,"[92.79521886140222, 51.327274921032554, 5.592305013399889, 35.29008486783029, 47.272075680639226]",8.416490856553203,3
3,122,16100,,,,,,,"[92.4585874421749, 51.51668449545927, 5.55768844788859, 35.335796535628255, 47.39915615862105]",7.76612903645762,3
3,123,16230,,,,,,,"[92.46845453855346, 51.48481739985286, 5.4739567928009025, 35.29054766414402, 47.37155323484644]",7.284801550663211,3
3,124,16360,,,,,,,"[92.46845453855346, 51.48481739985286, 5.4739567928009025, 35.29054766414402, 47.37155323484644]",7.284801550663211,3
3,125,16490,,,,,,,"[92.46845453855346, 51.48481739985286, 5.4739567928009025, 35.29054766414402, 47.37155323484644]",7.284801550663211,3
3,126,16620,,,,,,,"[92.3854134426935, 51.579345494113916, 5.526297489653911, 35.098917545878095, 47.281756053517434]",6.919471949231465,3
3,127,16750,,,,,,,"[92.3854134426935, 51.579345494113916, 5.526297489653911, 35.098917545878095, 47.281756053517434]",6.919471949231465,3
3,128,16880,,,,,,,"[92.3854134426935, 51.579345494113916, 5.526297489653911, 35.098917545878095, 47.281756053517434]",6.919471949231465,3
3,129,17010,,,,,,,"[92.3854134426935, 51.579345494113916, 5.526297489653911, 35.098917545878095, 47.281756053517434]",6.919471949231465,3
3,130,17140,,,,,,,"[92.09852762465268, 51.62002499253073, 5.319825785609171, 35.30666075766236, 47.112791019332626]",6.636138765659027,3
3,131,17270,,,,,,,"[92.09625440743248, 51.52072724683065, 5.267649988027344, 35.13156563123468, 47.028778846105155]",5.880247617390488,3
3,132,17400,,,,,,,"[92.13650932074377, 51.45002901980937, 5.181427621380475, 35.189857905309, 46.991691175182005]",5.776812692502169,3
3,133,17530,,,,,,,"[92.13650932074377, 51.45002901980937, 5.181427621380475, 35.189857905309, 46.991691175182005]",5.776812692502169,3
3,134,17660,,,,,,,"[92.13650932074377, 51.45002901980937, 5.181427621380475, 35.189857905309, 46.991691175182005]",5.776812692502169,3
3,135,17790,,,,,,,"[92.20249819761847, 51.35349805533202, 5.194005130069167, 35.21223964501246, 46.966848737256]",5.606145456159503,3
3,136,17920,,,,,,,"[92.20249819761847, 51.35349805533202, 5.194005130069167, 35.21223964501246, 46.966848737256]",5.606145456159503,3
3,137,18050,,,,,,,"[92.20249819761847, 51.35349805533202, 5.194005130069167, 35.21223964501246, 46.966848737256]",5.606145456159503,3
3,138,18180,,,,,,,"[92.22934076920208, 51.27338604879101, 5.212836833719251, 35.153361801827124, 46.988502289395996]",5.408640927202029,3
3,139,18310,,,,,,,"[92.22934076920208, 51.27338604879101, 5.212836833719251, 35.153361801827124, 46.988502289395996]",5.408640927202029,3
3,140,18440,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,141,18570,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,142,18700,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,143,18830,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,144,18960,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,145,19090,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,146,19220,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,147,19350,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,148,19480,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,149,19610,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,150,19740,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,151,19870,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,152,20000,,,,,,,"[92.26234143378312, 51.182798683007114, 5.2837933474369985, 35.070181894876924, 46.98978802013827]",5.316713865618226,3
3,153,20230,,,,,,,"[94.59736308153025, 49.863681334758816, 3.327437833831385, 34.265232534759114, 49.13922669704478]",38.34578722823858,4
3,154,20360,,,,,,,"[93.2017441950141, 51.55977222406991, 6.75574948228476, 34.458902773428775, 46.49894029190398]",21.80289039891101,4
3,155,20490,,,,,,,"[93.17572096186123, 51.62647329384964, 6.6635046682307895, 34.392897183707674, 46.607344779054344]",20.75651274594363,4
3,156,20620,,,,,,,"[92.34193218263282, 52.01659344261752, 5.748387698009919, 35.73515094466006, 47.91247768171431]",16.635462754707284,4
3,157,20750,,,,,,,"[92.25850423210217, 51.92332249680568, 5.735077312782753, 35.642096278433925, 47.81089836007869]",15.542906103473747,4
3,158,20880,,,,,,,"[92.53465909713445, 51.863665331200814, 5.184061428416711, 35.60236899318429, 47.88708484885495]",12.046225149336706,4
3,159,21010,,,,,,,"[92.44128402918167, 51.55654055515332, 4.939781750403414, 35.45382618368209, 47.795655364972916]",10.334059094185797,4
3,160,21140,,,,,,,"[92.42349070937146, 51.60645433855034, 5.036293460713484, 35.533001832929315, 47.72107612147811]",10.236125567129228,4
3,161,21270,,,,,,,"[92.73659577791658, 51.3812652635614, 5.0112630093505315, 35.168682219862006, 47.139242268942716]",5.643981351518072,4
3,162,21400,,,,,,,"[92.74642232283455, 51.29331263302289, 4.807856145511144, 35.0709646271938, 47.07264252291546]",5.395457297630138,4
3,163,21530,,,,,,,"[92.80033507025333, 51.336713571451654, 4.774474502883026, 35.08154840116004, 47.08448972117958]",5.207190185006112,4
3,164,21660,,,,,,,"[92.88423592573442, 51.70879753293224, 4.592699925841583, 35.11697546953486, 46.97143554765752]",4.332266050162005,4
3,165,21790,,,,,,,"[92.93810997435, 51.665880264948484, 4.821855890203544, 35.02036053510201, 46.86856792482011]",4.178927237653937,4
3,166,21920,,,,,,,"[92.84991847469176, 51.64782662992068, 4.823500738378726, 35.13541735126387, 46.82618412408455]",4.152440199101385,4
3,167,22050,,,,,,,"[92.91629416000576, 51.648263725145796, 4.763510547928875, 35.095332634933435, 46.82283508138727]",4.14458109106485,4
3,168,22180,,,,,,,"[92.85235190076598, 51.62351652155216, 4.675725238395007, 35.030909484653236, 46.82485112793585]",4.134762758116331,4
3,169,22310,,,,,,,"[92.85235190076598, 51.62351652155216, 4.675725238395007, 35.030909484653236, 46.82485112793585]",4.134762758116331,4
3,170,22440,,,,,,,"[92.80070052866353, 51.62596935475835, 4.733394746921046, 35.049560265574776, 46.841996332833155]",4.094703641335293,4
3,171,22570,,,,,,,"[92.80070052866353, 51.62596935475835, 4.733394746921046, 35.049560265574776, 46.841996332833155]",4.094703641335293,4
3,172,22700,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,173,22830,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,174,22960,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,175,23090,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,176,23220,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,177,23350,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,178,23480,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,179,23610,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,180,23740,,,,,,,"[92.79377155309929, 51.71559067963815, 4.705125175763231, 35.104935071313605, 46.89896966201245]",4.091525238204049,4
3,181,23870,,,,,,,"[92.8521607980829, 51.68891621977497, 4.766501745952861, 35.08527309091599, 46.886563191279706]",4.078044989342899,4
3,182,24000,,,,,,,"[92.8521607980829, 51.68891621977497, 4.766501745952861, 35.08527309091599, 46.886563191279706]",4.078044989342899,4
3,183,24130,,,,,,,"[92.78961886555808, 51.68556572656741, 4.754221188434779, 35.062281959833086, 46.825404526320604]",4.04797773408589,4
3,184,24260,,,,,,,"[92.78961886555808, 51.68556572656741, 4.754221188434779, 35.062281959833086, 46.825404526320604]",4.04797773408589,4
3,185,24390,,,,,,,"[92.78961886555808, 51.68556572656741, 4.754221188434779, 35.062281959833086, 46.825404526320604]",4.04797773408589,4
3,186,24520,,,,,,,"[92.78961886555808, 51.68556572656741, 4.754221188434779, 35.062281959833086, 46.825404526320604]",4.04797773408589,4
3,187,24650,,,,,,,"[92.78961886555808, 51.68556572656741, 4.754221188434779, 35.062281959833086, 46.825404526320604]",4.04797773408589,4
3,188,24780,,,,,,,"[92.78961886555808, 51.68556572656741, 4.754221188434779, 35.062281959833086, 46.825404526320604]",4.04797773408589,4
3,189,24910,,,,,,,"[92.78961886555808, 51.68556572656741, 4.754221188434779, 35.062281959833086, 46.825404526320604]",4.04797773408589,4
3,190,25070,,,,,,,"[94.62444249718436, 51.2226461696506, 3.3546993913365277, 37.29132424244578, 46.879654937638065]",34.800604906513534,5
3,191,25270,,,,,,,"[94.0728157174407, 51.14790376011679, 6.613385429091732, 37.89207719753754, 44.81465194782203]",38.21460149141489,5
3,192,25400,,,,,,,"[93.81524083636796, 49.83274335429463, 4.038338112234351, 34.005494133670496, 46.433076045518035]",24.624005606376237,5
3,193,25530,,,,,,,"[94.39001945689427, 52.25562096536271, 3.4443936387760488, 34.49477719229532, 46.0967829939923]",21.791152011388633,5
3,194,25660,,,,,,,"[94.59770756479088, 52.285378781756286, 3.6648993670086605, 34.57136670316513, 46.20580403576636]",20.622446901693444,5
3,195,25790,,,,,,,"[93.11937167672987, 52.476190467663365, 5.109848970020547, 36.110780773104096, 47.05042782665168]",15.060442721750029,5
3,196,25920,,,,,,,"[93.1012824334332, 52.228053336857165, 5.428382397869591, 35.971065260985874, 47.189027449450315]",13.451425330098019,5
3,197,26050,,,,,,,"[93.11992274411061, 52.20448376248814, 5.296398627285451, 36.05793912276066, 47.05278395939877]",12.866232214412392,5
3,198,26180,,,,,,,"[93.23955058473594, 52.123000104128515, 5.178646379680927, 36.051380710815195, 47.033441960219314]",11.914387258349649,5
3,199,26310,,,,,,,"[93.23955058473594, 52.123000104128515, 5.178646379680927, 36.051380710815195, 47.033441960219314]",11.914387258349649,5
3,200,26440,,,,,,,"[93.15355510545412, 52.16923129350574, 5.1121151363054835, 36.03127602322316, 46.971320804628185]",11.800542876397053,5
3,201,26570,,,,,,,"[93.15355510545412, 52.16923129350574, 5.1121151363054835, 36.03127602322316, 46.971320804628185]",11.800542876397053,5
3,202,26700,,,,,,,"[93.09253814201058, 52.125087893581785, 5.110211089173792, 35.93887699619231, 46.93275996680232]",10.670202587123391,5
3,203,26830,,,,,,,"[92.96051136084452, 52.14157741080459, 5.376392308305842, 35.759212183262164, 46.982140804411]",10.228912356227042,5
3,204,26960,,,,,,,"[92.99782230217166, 52.12135208329403, 5.336978060972023, 35.778570216304246, 46.969866009195506]",9.95165296101706,5
3,205,27090,,,,,,,"[92.99782230217166, 52.12135208329403, 5.336978060972023, 35.778570216304246, 46.969866009195506]",9.95165296101706,5
3,206,27220,,,,,,,"[92.95996649959325, 52.07128436475185, 5.298482603460391, 35.71434241707868, 46.90336666691647]",8.926519902791533,5
3,207,27350,,,,,,,"[92.95996649959325, 52.07128436475185, 5.298482603460391, 35.71434241707868, 46.90336666691647]",8.926519902791533,5
3,208,27480,,,,,,,"[93.18146220775176, 52.189566395906176, 5.352509384949362, 35.75169754798066, 46.828583276043]",8.515059577257745,5
3,209,27610,,,,,,,"[93.35955808914267, 52.11896462581188, 5.29210753292976, 35.686105506799365, 46.92687188318565]",7.772913441350511,5
3,210,27740,,,,,,,"[93.6663732616894, 52.25011072407541, 5.128458202994647, 35.44903399425378, 46.70698087850164]",5.8995489645704,5
3,211,27870,,,,,,,"[93.56563857479922, 52.250484474822684, 5.1907576440618275, 35.378608607865445, 46.56966479126791]",4.777800681852696,5
3,212,28000,,,,,,,"[93.56563857479922, 52.250484474822684, 5.1907576440618275, 35.378608607865445, 46.56966479126791]",4.777800681852696,5
3,213,28130,,,,,,,"[93.56563857479922, 52.250484474822684, 5.1907576440618275, 35.378608607865445, 46.56966479126791]",4.777800681852696,5
3,214,28260,,,,,,,"[93.56563857479922, 52.250484474822684, 5.1907576440618275, 35.378608607865445, 46.56966479126791]",4.777800681852696,5
3,215,28390,,,,,,,"[93.56563857479922, 52.250484474822684, 5.1907576440618275, 35.378608607865445, 46.56966479126791]",4.777800681852696,5
3,216,28520,,,,,,,"[93.70967191024626, 52.06147967272375, 5.099404966513619, 35.461106712364426, 46.508666072996625]",4.1259996464006505,5
3,217,28650,,,,,,,"[93.70967191024626, 52.06147967272375, 5.099404966513619, 35.461106712364426, 46.508666072996625]",4.1259996464006505,5
3,218,28780,,,,,,,"[93.70967191024626, 52.06147967272375, 5.099404966513619, 35.461106712364426, 46.508666072996625]",4.1259996464006505,5
3,219,28910,,,,,,,"[93.55205013317976, 51.943455825088996, 5.130882747212564, 35.160081941696916, 46.50865759480431]",2.0130332093789747,5
3,220,29040,,,,,,,"[93.4768113560161, 51.78499716342348, 5.218448600049912, 35.25560179485293, 46.28909563843746]",1.3164519506453018,5
3,221,29170,,,,,,,"[93.36980536407384, 51.80883195040617, 5.120765927878514, 35.159760130344836, 46.22990095397323]",1.2517219346823651,5
3,222,29300,,,,,,,"[93.36980536407384, 51.80883195040617, 5.120765927878514, 35.159760130344836, 46.22990095397323]",1.2517219346823651,5
3,223,29430,,,,,,,"[93.3775106065436, 51.667173386842954, 5.171980898171971, 35.11415501781455, 46.263804677180175]",0.848651304018901,5
