run,gen,nevals,swarmId,partId,part,partError,sbest,sbestError,best,bestError,env
3,167,22050,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,168,22180,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,169,22310,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,170,22440,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,171,22570,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,172,22700,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,173,22830,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,174,22960,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,175,23090,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,176,23220,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,177,23350,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,178,23480,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,179,23610,,,,,,,"[92.80401261179216, 51.5672794283436, 4.967430161338303, 34.97775266709738, 46.75164195939916]",4.484938895136288,4
3,180,23740,,,,,,,"[92.57949214558234, 51.75068197766207, 4.75129467795129, 34.886020227850906, 46.80541061069799]",4.457544256519014,4
3,181,23870,,,,,,,"[92.57949214558234, 51.75068197766207, 4.75129467795129, 34.886020227850906, 46.80541061069799]",4.457544256519014,4
3,182,24000,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,183,24130,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,184,24260,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,185,24390,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,186,24520,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,187,24650,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,188,24780,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,189,24910,,,,,,,"[92.78125133885723, 51.938220384309304, 4.598702974853078, 35.03680687614029, 46.87962443568567]",4.403408668095835,4
3,190,25070,,,,,,,"[94.62444249718436, 51.2226461696506, 3.3546993913365277, 37.29132424244578, 46.879654937638065]",34.800604906513534,5
3,191,25270,,,,,,,"[94.0728157174407, 51.14790376011679, 6.613385429091732, 37.89207719753754, 44.81465194782203]",38.21460149141489,5
3,192,25400,,,,,,,"[93.81524083636796, 49.83274335429463, 4.038338112234351, 34.005494133670496, 46.433076045518035]",24.624005606376237,5
3,193,25530,,,,,,,"[94.39001945689427, 52.25562096536271, 3.4443936387760488, 34.49477719229532, 46.0967829939923]",21.791152011388633,5
3,194,25660,,,,,,,"[94.73937930315094, 51.8833721125033, 3.791426702650513, 34.399910295754715, 45.857792906130655]",20.344608080130556,5
3,195,25790,,,,,,,"[93.11937167672987, 52.476190467663365, 5.109848970020547, 36.110780773104096, 47.05042782665168]",15.060442721750029,5
3,196,25920,,,,,,,"[93.11937167672987, 52.476190467663365, 5.109848970020547, 36.110780773104096, 47.05042782665168]",15.060442721750029,5
3,197,26050,,,,,,,"[93.11937167672987, 52.476190467663365, 5.109848970020547, 36.110780773104096, 47.05042782665168]",15.060442721750029,5
3,198,26180,,,,,,,"[93.71751087985653, 52.068772175865256, 4.521087731997928, 36.07798871337682, 46.95371783075441]",13.566099241888544,5
3,199,26310,,,,,,,"[93.71751087985653, 52.068772175865256, 4.521087731997928, 36.07798871337682, 46.95371783075441]",13.566099241888544,5
3,200,26440,,,,,,,"[93.71751087985653, 52.068772175865256, 4.521087731997928, 36.07798871337682, 46.95371783075441]",13.566099241888544,5
3,201,26570,,,,,,,"[93.31515769318418, 51.79389006590901, 4.599855774421243, 36.272558591287314, 46.77161441806006]",13.294952630812695,5
3,202,26700,,,,,,,"[93.01007287596647, 51.57317306628924, 4.590335538762789, 35.81056345613311, 46.57881022893076]",8.768870261266976,5
3,203,26830,,,,,,,"[93.01007287596647, 51.57317306628924, 4.590335538762789, 35.81056345613311, 46.57881022893076]",8.768870261266976,5
3,204,26960,,,,,,,"[93.01007287596647, 51.57317306628924, 4.590335538762789, 35.81056345613311, 46.57881022893076]",8.768870261266976,5
3,205,27090,,,,,,,"[93.01007287596647, 51.57317306628924, 4.590335538762789, 35.81056345613311, 46.57881022893076]",8.768870261266976,5
3,206,27220,,,,,,,"[93.01007287596647, 51.57317306628924, 4.590335538762789, 35.81056345613311, 46.57881022893076]",8.768870261266976,5
3,207,27350,,,,,,,"[93.01007287596647, 51.57317306628924, 4.590335538762789, 35.81056345613311, 46.57881022893076]",8.768870261266976,5
3,208,27480,,,,,,,"[93.01007287596647, 51.57317306628924, 4.590335538762789, 35.81056345613311, 46.57881022893076]",8.768870261266976,5
3,209,27610,,,,,,,"[93.45812813463417, 51.217638280379546, 4.623099494750489, 35.443726630156306, 47.03742806032948]",8.316032998895409,5
3,210,27740,,,,,,,"[93.45812813463417, 51.217638280379546, 4.623099494750489, 35.443726630156306, 47.03742806032948]",8.316032998895409,5
3,211,27870,,,,,,,"[93.11170174600821, 51.45073060322966, 5.133100026251643, 35.35978545302261, 46.563505260920984]",3.154643414222967,5
3,212,28000,,,,,,,"[93.29126348568579, 51.817194804869494, 5.279867057367184, 35.08782093516548, 46.10098340985618]",1.4410261283158547,5
3,213,28130,,,,,,,"[93.29126348568579, 51.817194804869494, 5.279867057367184, 35.08782093516548, 46.10098340985618]",1.4410261283158547,5
3,214,28260,,,,,,,"[93.29126348568579, 51.817194804869494, 5.279867057367184, 35.08782093516548, 46.10098340985618]",1.4410261283158547,5
3,215,28390,,,,,,,"[93.29126348568579, 51.817194804869494, 5.279867057367184, 35.08782093516548, 46.10098340985618]",1.4410261283158547,5
3,216,28520,,,,,,,"[93.29126348568579, 51.817194804869494, 5.279867057367184, 35.08782093516548, 46.10098340985618]",1.4410261283158547,5
3,217,28650,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,218,28780,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,219,28910,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,220,29040,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,221,29170,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,222,29300,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,223,29430,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,224,29560,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,225,29690,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,226,29820,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,227,29950,,,,,,,"[93.63793239468339, 51.740784030095384, 5.282001411838058, 35.0613712495034, 46.173246310682806]",1.0377363250874936,5
3,228,30150,,,,,,,"[95.85850965708268, 48.82013222391083, 6.424586331613095, 34.91111555030075, 46.04501791964241]",40.516387757110344,6
3,229,30310,,,,,,,"[92.68109191202744, 50.76122336019829, 3.9197941575169124, 36.60088954858125, 47.296887792014125]",27.589466927498698,6
3,230,30440,,,,,,,"[94.29006696798746, 51.50610139628908, 4.9278982149125365, 34.99420443879197, 46.7703496739717]",1.6893761016159345,6
3,231,30570,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,232,30700,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,233,30830,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,234,30960,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,235,31090,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,236,31220,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,237,31350,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,238,31480,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,239,31610,,,,,,,"[93.99651012628642, 51.35983547777338, 4.751367705479497, 34.895439490192985, 46.87773153515206]",0.8818922499234674,6
3,240,31740,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,241,31870,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,242,32000,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,243,32130,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,244,32260,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,245,32390,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,246,32520,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,247,32650,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,248,32780,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,249,32910,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,250,33040,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,251,33170,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,252,33300,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,253,33430,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,254,33560,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,255,33690,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,256,33820,,,,,,,"[93.77017303337404, 51.71930393420099, 4.775013786460519, 34.4792104403321, 46.83487885711168]",0.6683205202070752,6
3,257,33950,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,258,34080,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,259,34210,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,260,34340,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,261,34470,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,262,34600,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,263,34730,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,264,34860,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,265,34990,,,,,,,"[93.88861006494247, 51.74872144176233, 4.747898765571659, 34.71863912958397, 47.002775913567795]",0.21776127696163883,6
3,266,35220,,,,,,,"[94.4950399018688, 53.337715925904604, 1.9059746876584445, 36.40710572593409, 46.27475098274683]",45.12125031742354,7
3,267,35350,,,,,,,"[31.64978968472622, 40.253971331019905, 49.549040027596426, 89.90386959333983, 7.971810673288798]",27.860318877601465,7
3,268,35480,,,,,,,"[33.67914823756247, 41.76560078255564, 47.13189239235608, 89.69840470081327, 7.911965866390778]",17.554703456054057,7
3,269,35610,,,,,,,"[34.161322397145824, 41.8490850478861, 47.1694663388471, 89.32651235991207, 7.456222367640184]",15.811905594839601,7
3,270,35740,,,,,,,"[34.442756641617414, 42.53479428680269, 48.03389882070247, 87.92205773742114, 6.939391925623037]",12.75215612797495,7
3,271,35870,,,,,,,"[33.33809102251024, 43.40186745650399, 48.74061375294911, 88.6724210604017, 6.485158370318011]",10.444323150209037,7
3,272,36000,,,,,,,"[33.45559879450485, 43.90130921662557, 48.74642484405993, 88.43324454496285, 6.834310229976767]",9.39903663920628,7
3,273,36130,,,,,,,"[33.45559879450485, 43.90130921662557, 48.74642484405993, 88.43324454496285, 6.834310229976767]",9.39903663920628,7
3,274,36260,,,,,,,"[33.45559879450485, 43.90130921662557, 48.74642484405993, 88.43324454496285, 6.834310229976767]",9.39903663920628,7
3,275,36390,,,,,,,"[33.45559879450485, 43.90130921662557, 48.74642484405993, 88.43324454496285, 6.834310229976767]",9.39903663920628,7
3,276,36520,,,,,,,"[34.57696710137283, 43.02128754308685, 48.441875058457065, 88.46859497856592, 7.0104216004584705]",7.376331604262049,7
3,277,36650,,,,,,,"[34.91125119065413, 42.6607122476484, 48.35405798880364, 89.5279118865617, 7.467683276063869]",5.630456142591996,7
3,278,36780,,,,,,,"[34.74714589298166, 43.00570910766312, 48.18530306859847, 90.22824476323731, 7.626915342373313]",5.479971256840045,7
3,279,36910,,,,,,,"[34.81039057962707, 43.049053468312145, 49.2241967723842, 89.80926920791399, 7.526813434722226]",2.1516860208666486,7
3,280,37040,,,,,,,"[34.81039057962707, 43.049053468312145, 49.2241967723842, 89.80926920791399, 7.526813434722226]",2.1516860208666486,7
3,281,37170,,,,,,,"[34.81039057962707, 43.049053468312145, 49.2241967723842, 89.80926920791399, 7.526813434722226]",2.1516860208666486,7
3,282,37300,,,,,,,"[34.81039057962707, 43.049053468312145, 49.2241967723842, 89.80926920791399, 7.526813434722226]",2.1516860208666486,7
3,283,37430,,,,,,,"[35.04406623417087, 43.43354066841854, 49.235294155355625, 89.85755285054913, 7.64215629495105]",0.9200587260559843,7
3,284,37560,,,,,,,"[35.04406623417087, 43.43354066841854, 49.235294155355625, 89.85755285054913, 7.64215629495105]",0.9200587260559843,7
3,285,37690,,,,,,,"[35.04406623417087, 43.43354066841854, 49.235294155355625, 89.85755285054913, 7.64215629495105]",0.9200587260559843,7
3,286,37820,,,,,,,"[35.04406623417087, 43.43354066841854, 49.235294155355625, 89.85755285054913, 7.64215629495105]",0.9200587260559843,7
3,287,37950,,,,,,,"[35.04406623417087, 43.43354066841854, 49.235294155355625, 89.85755285054913, 7.64215629495105]",0.9200587260559843,7
3,288,38080,,,,,,,"[35.04406623417087, 43.43354066841854, 49.235294155355625, 89.85755285054913, 7.64215629495105]",0.9200587260559843,7
3,289,38210,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,290,38340,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,291,38470,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,292,38600,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,293,38730,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,294,38860,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,295,38990,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,296,39120,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,297,39250,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,298,39380,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,299,39510,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,300,39640,,,,,,,"[35.11017916859091, 43.68200435849608, 49.51784017310345, 89.86571235303849, 7.731732870990065]",0.3291518485773679,7
3,301,39770,,,,,,,"[35.44077277837599, 43.91347841980462, 49.33540239037076, 89.91110699480373, 7.4123179412431455]",0.2284096289814812,7
3,302,39900,,,,,,,"[35.44077277837599, 43.91347841980462, 49.33540239037076, 89.91110699480373, 7.4123179412431455]",0.2284096289814812,7
3,303,40050,,,,,,,"[94.53299377054314, 55.2199363926071, 7.247222939498388, 35.206459930298855, 47.91003713383746]",45.19976329925506,8
3,304,40260,,,,,,,"[92.43735261058036, 51.66277190970911, 6.69117451943386, 33.202639263634644, 48.594123675843015]",40.56550393985896,8
3,305,40390,,,,,,,"[35.14393758385075, 46.70430040229938, 52.27304111260275, 88.49006227492444, 8.12499324240844]",21.200715371560634,8
3,306,40520,,,,,,,"[35.949960246384514, 45.49968783585016, 51.704008725520836, 88.55913203140804, 7.990370655145]",15.265102010591612,8
3,307,40650,,,,,,,"[35.25515849638909, 44.455783381317595, 51.1780343064236, 90.1492977548423, 7.191474209085502]",5.742502754451593,8
3,308,40780,,,,,,,"[34.97561024040859, 44.31060741576325, 51.03179972603051, 89.70862672214886, 7.106665967066309]",5.294736663252465,8
3,309,40910,,,,,,,"[34.96928967801839, 43.50656475694463, 50.51327182890056, 89.71339286824592, 7.505557915046409]",3.8203037262862622,8
3,310,41040,,,,,,,"[34.96928967801839, 43.50656475694463, 50.51327182890056, 89.71339286824592, 7.505557915046409]",3.8203037262862622,8
3,311,41170,,,,,,,"[34.87184766512507, 43.595993267679404, 50.6434906285637, 90.10881859627976, 8.393791744673768]",3.1869637344583097,8
3,312,41300,,,,,,,"[35.107876706822765, 44.38973801237491, 50.061173179856276, 89.6607860845885, 8.433546351469484]",1.6725646040586213,8
3,313,41430,,,,,,,"[35.107876706822765, 44.38973801237491, 50.061173179856276, 89.6607860845885, 8.433546351469484]",1.6725646040586213,8
3,314,41560,,,,,,,"[35.107876706822765, 44.38973801237491, 50.061173179856276, 89.6607860845885, 8.433546351469484]",1.6725646040586213,8
3,315,41690,,,,,,,"[35.107876706822765, 44.38973801237491, 50.061173179856276, 89.6607860845885, 8.433546351469484]",1.6725646040586213,8
3,316,41820,,,,,,,"[34.66115994596476, 44.33957717290752, 49.78497595034984, 89.51509129530525, 7.990425309520696]",1.04940874351621,8
3,317,41950,,,,,,,"[34.66115994596476, 44.33957717290752, 49.78497595034984, 89.51509129530525, 7.990425309520696]",1.04940874351621,8
3,318,42080,,,,,,,"[34.68368171086065, 44.29873649245781, 49.58687167015537, 89.77317670967544, 7.950957038147336]",0.5382572254758173,8
3,319,42210,,,,,,,"[34.68368171086065, 44.29873649245781, 49.58687167015537, 89.77317670967544, 7.950957038147336]",0.5382572254758173,8
3,320,42340,,,,,,,"[34.68368171086065, 44.29873649245781, 49.58687167015537, 89.77317670967544, 7.950957038147336]",0.5382572254758173,8
3,321,42470,,,,,,,"[34.68368171086065, 44.29873649245781, 49.58687167015537, 89.77317670967544, 7.950957038147336]",0.5382572254758173,8
3,322,42600,,,,,,,"[34.68368171086065, 44.29873649245781, 49.58687167015537, 89.77317670967544, 7.950957038147336]",0.5382572254758173,8
3,323,42730,,,,,,,"[34.83263053360183, 44.26410198142657, 49.540190781527244, 89.95265323353739, 7.890985353116944]",0.43027871936811835,8
3,324,42860,,,,,,,"[34.83263053360183, 44.26410198142657, 49.540190781527244, 89.95265323353739, 7.890985353116944]",0.43027871936811835,8
3,325,42990,,,,,,,"[34.83263053360183, 44.26410198142657, 49.540190781527244, 89.95265323353739, 7.890985353116944]",0.43027871936811835,8
3,326,43120,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,327,43250,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,328,43380,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,329,43510,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,330,43640,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,331,43770,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,332,43900,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,333,44030,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,334,44160,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,335,44290,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,336,44420,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,337,44550,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,338,44680,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,339,44810,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,340,44940,,,,,,,"[34.756361168027496, 44.13288648005307, 49.84337824077855, 90.01795327638827, 7.939117770936788]",0.277815624127399,8
3,341,45130,,,,,,,"[96.84405126400262, 52.52523707650458, 2.6673055066725664, 34.25295418416571, 47.31693096408769]",32.76418862245364,9
3,342,45300,,,,,,,"[34.79663096074682, 46.88446734487543, 45.47125410077395, 89.79881342836717, 4.569659684087659]",38.448268640580345,9
3,343,45430,,,,,,,"[35.475138429888496, 45.46645704680214, 49.64821924447335, 91.19056146734756, 10.524825560227953]",22.16357722594821,9
3,344,45560,,,,,,,"[35.634482153300645, 45.70853538706855, 50.67212060662549, 90.76652984198888, 9.012942861996857]",14.892664501852607,9
3,345,45690,,,,,,,"[35.738130279585214, 45.470280585646016, 49.96059630163537, 90.62879858970058, 8.582224256141176]",11.769031508290212,9
3,346,45820,,,,,,,"[35.53769089165138, 45.11000138360257, 49.38919612291472, 91.47072789049012, 8.347871605296623]",11.031379056490366,9
3,347,45950,,,,,,,"[35.53769089165138, 45.11000138360257, 49.38919612291472, 91.47072789049012, 8.347871605296623]",11.031379056490366,9
3,348,46080,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,349,46210,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,350,46340,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,351,46470,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,352,46600,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,353,46730,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,354,46860,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,355,46990,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,356,47120,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,357,47250,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,358,47380,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,359,47510,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,360,47640,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,361,47770,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,362,47900,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,363,48030,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
3,364,48160,,,,,,,"[35.19101781187744, 44.72804928958058, 50.06477690132783, 90.97572283453812, 7.509990447240532]",8.29424448178299,9
