run,gen,nevals,swarmId,partId,part,partError,sbest,sbestError,best,bestError,env
4,12,1510,,,,,,,"[65.30549439934651, 57.469938121227145, 6.220638325370401, 41.91432336356521, 50.21856981259586]",66.99276636051965,1
4,13,1640,,,,,,,"[70.30549439934651, 61.90074485587519, 5.248298939290327, 44.82440193519406, 55.21856981259586]",66.91040919516504,1
4,14,1770,,,,,,,"[71.06506476101546, 61.99647331574828, 5.020237566863892, 44.79423791519789, 55.82999703746425]",66.88283704756921,1
4,15,1900,,,,,,,"[71.06506476101546, 61.99647331574828, 5.020237566863892, 44.79423791519789, 55.82999703746425]",66.88283704756921,1
4,16,2030,,,,,,,"[79.09570710805775, 67.68839476866746, 1.4972680869050876, 41.42265737143741, 60.924100486970126]",66.79892904724748,1
4,17,2160,,,,,,,"[84.56769881175376, 67.03367533456402, -0.3099640643118322, 37.36526240636739, 58.05471436306836]",66.31717924223526,1
4,18,2290,,,,,,,"[89.56769881175376, 62.03367533456402, 4.690035935688168, 32.36526240636739, 53.05471436306836]",63.88574423899691,1
4,19,2420,,,,,,,"[89.64261646584103, 55.40556081484144, 1.039492754316921, 30.48791005648527, 50.24387704174896]",58.899632268678495,1
4,20,2550,,,,,,,"[96.78318408284927, 61.31743714293947, 49.40137667477897, 9.809808037206118, 61.0889674434398]",54.22241567996583,1
4,21,2680,,,,,,,"[92.06925993440068, 51.33403621742959, 1.7247040186919098, 31.35793914402118, 46.05165908536937]",50.213199724948986,1
4,22,2810,,,,,,,"[91.71343043313217, 50.865714522168396, 2.2512989036853406, 31.227044739999467, 46.77323392873467]",47.71109516853047,1
4,23,2940,,,,,,,"[36.77860367595542, 46.90149810837838, 50.30355629924627, 90.11279269614074, 4.276797890811674]",41.030385509664235,1
4,24,3130,,,,,,,"[35.19513945254495, 51.83276613304959, 52.21866644129835, 87.60799998914167, 4.50218570205663]",59.13224916223087,1
4,25,3290,,,,,,,"[97.68728921442204, 61.05673791021114, 48.367495400959825, 12.91512941772762, 60.67252598965308]",29.33634270654909,1
4,26,3420,,,,,,,"[97.57650594906728, 60.812018695130305, 48.642384781635286, 12.908580511011865, 60.46150493926182]",28.526462875049617,1
4,27,3550,,,,,,,"[97.48097174417576, 60.72493274255434, 48.60646659858508, 13.227431728346723, 60.39897252371013]",27.923320682526835,1
4,28,3680,,,,,,,"[97.48097174417576, 60.72493274255434, 48.60646659858508, 13.227431728346723, 60.39897252371013]",27.923320682526835,1
4,29,3810,,,,,,,"[36.233650502243734, 44.45725926111025, 50.519323898970036, 90.81583404917592, 5.668108946957514]",14.174797516791337,1
4,30,3940,,,,,,,"[36.37031665719265, 44.28081027497403, 50.11368238045808, 91.03318565756285, 5.804038193379459]",12.985527655206653,1
4,31,4070,,,,,,,"[36.32015574907408, 44.11949483577505, 49.92490131251399, 90.84379141925753, 5.900354756724417]",11.953524446019394,1
4,32,4200,,,,,,,"[36.32015574907408, 44.11949483577505, 49.92490131251399, 90.84379141925753, 5.900354756724417]",11.953524446019394,1
4,33,4330,,,,,,,"[36.57192976111472, 44.32323148761108, 49.98286837348132, 90.81520057345656, 6.269592083757356]",7.339589570082929,1
4,34,4460,,,,,,,"[36.57192976111472, 44.32323148761108, 49.98286837348132, 90.81520057345656, 6.269592083757356]",7.339589570082929,1
4,35,4590,,,,,,,"[36.628962128575694, 44.48434642518248, 50.1328355594103, 90.68279886139737, 6.245553035261964]",6.230976507843472,1
4,36,4720,,,,,,,"[36.758134404073125, 44.441360041155285, 50.08463432329925, 90.67967234535631, 6.244319941144853]",5.338611092023633,1
4,37,4850,,,,,,,"[36.73510117800019, 44.500461240557236, 50.218096716778405, 90.68047604912871, 6.270906245412314]",5.271732952854016,1
4,38,4980,,,,,,,"[36.785943412268324, 44.32755579957378, 50.45200123324827, 90.3341544832472, 6.392699815941791]",2.707663977424019,1
4,39,5110,,,,,,,"[36.785943412268324, 44.32755579957378, 50.45200123324827, 90.3341544832472, 6.392699815941791]",2.707663977424019,1
4,40,5240,,,,,,,"[36.73807933821306, 44.296697259619854, 50.41043109233823, 90.37649155044402, 6.592675879538085]",2.4424976480456024,1
4,41,5370,,,,,,,"[36.73807933821306, 44.296697259619854, 50.41043109233823, 90.37649155044402, 6.592675879538085]",2.4424976480456024,1
4,42,5500,,,,,,,"[36.73807933821306, 44.296697259619854, 50.41043109233823, 90.37649155044402, 6.592675879538085]",2.4424976480456024,1
4,43,5630,,,,,,,"[36.73807933821306, 44.296697259619854, 50.41043109233823, 90.37649155044402, 6.592675879538085]",2.4424976480456024,1
4,44,5760,,,,,,,"[37.419946484031705, 44.39110856146528, 50.36155968244565, 90.15333346954503, 6.66651117822397]",0.4531135396517385,1
4,45,5890,,,,,,,"[37.419946484031705, 44.39110856146528, 50.36155968244565, 90.15333346954503, 6.66651117822397]",0.4531135396517385,1
4,46,6030,,,,,,,"[33.75064689615202, 44.976203629616165, 51.983967324238535, 92.58558084638427, 5.229433107089788]",47.44985191312569,2
4,47,6250,,,,,,,"[37.91032904106011, 47.09535341382471, 50.856307997283125, 86.1017817198921, 3.9535401911635493]",50.39399439202501,2
4,48,6380,,,,,,,"[93.75773122071452, 49.887443227855506, 6.104730130553164, 35.07736676234728, 46.54781498401083]",25.03953230796194,2
4,49,6510,,,,,,,"[93.77982266536661, 50.19695177499713, 5.906666127515926, 34.76504250247638, 46.64961475619244]",22.138029136740982,2
4,50,6640,,,,,,,"[93.0630939574507, 50.856717007807816, 5.748800429131126, 34.85214040461878, 47.13927408889507]",15.333631225967757,2
4,51,6770,,,,,,,"[92.79998223683064, 50.918258606067766, 5.635323594042476, 34.97203360221429, 47.46477371691011]",14.621527440436026,2
4,52,6900,,,,,,,"[92.49493552138077, 50.697660150719244, 5.781020426344351, 34.732733627363096, 47.6372563505979]",13.760890955927678,2
4,53,7030,,,,,,,"[92.49493552138077, 50.697660150719244, 5.781020426344351, 34.732733627363096, 47.6372563505979]",13.760890955927678,2
4,54,7160,,,,,,,"[92.5861587023354, 50.49766735927458, 5.51192227708886, 34.58849073936162, 47.52305779410337]",11.897490079572997,2
4,55,7290,,,,,,,"[92.5861587023354, 50.49766735927458, 5.51192227708886, 34.58849073936162, 47.52305779410337]",11.897490079572997,2
4,56,7420,,,,,,,"[92.50611003053844, 50.448869607626555, 5.374980263072373, 34.554275711987835, 47.369998242302316]",11.253915568497604,2
4,57,7550,,,,,,,"[92.50611003053844, 50.448869607626555, 5.374980263072373, 34.554275711987835, 47.369998242302316]",11.253915568497604,2
4,58,7680,,,,,,,"[92.49689454751324, 50.31384321590112, 5.255025360662592, 34.423252627518146, 47.27310123737095]",11.228974018325182,2
4,59,7810,,,,,,,"[92.49689454751324, 50.31384321590112, 5.255025360662592, 34.423252627518146, 47.27310123737095]",11.228974018325182,2
4,60,7940,,,,,,,"[37.077218412321386, 44.3154405994011, 50.475011334183876, 89.88258863377487, 7.879956695720962]",8.538626809662958,2
4,61,8070,,,,,,,"[37.077218412321386, 44.3154405994011, 50.475011334183876, 89.88258863377487, 7.879956695720962]",8.538626809662958,2
4,62,8200,,,,,,,"[36.690076374361574, 44.486082341324085, 50.013425016353175, 89.94638954054088, 7.795346062178268]",7.990123649280584,2
4,63,8330,,,,,,,"[36.68556439702385, 43.86081219892576, 49.796789530303826, 90.17652828830686, 7.625698275718597]",7.349942808023705,2
4,64,8460,,,,,,,"[37.00780361412085, 43.83740407034256, 50.1891542017954, 90.08296319754976, 7.39495177233208]",4.641951800733267,2
4,65,8590,,,,,,,"[37.00780361412085, 43.83740407034256, 50.1891542017954, 90.08296319754976, 7.39495177233208]",4.641951800733267,2
4,66,8720,,,,,,,"[37.00780361412085, 43.83740407034256, 50.1891542017954, 90.08296319754976, 7.39495177233208]",4.641951800733267,2
4,67,8850,,,,,,,"[37.00780361412085, 43.83740407034256, 50.1891542017954, 90.08296319754976, 7.39495177233208]",4.641951800733267,2
4,68,8980,,,,,,,"[36.72319235834356, 43.706220799364445, 50.72038894911123, 89.96443215354635, 7.017715500049319]",3.507442049630363,2
4,69,9110,,,,,,,"[36.82134735827277, 43.86166830748459, 50.718294085142645, 89.90275215627324, 6.894518894246204]",2.789511562347414,2
4,70,9240,,,,,,,"[36.82134735827277, 43.86166830748459, 50.718294085142645, 89.90275215627324, 6.894518894246204]",2.789511562347414,2
4,71,9370,,,,,,,"[36.68318130309174, 43.91778221623285, 50.555724262563324, 89.9141488447386, 6.90904305036411]",1.9319102759991011,2
4,72,9500,,,,,,,"[36.79726877243108, 44.12230434134544, 50.44347600037637, 89.87999739192846, 7.037381801017684]",1.7513458850652484,2
4,73,9630,,,,,,,"[36.79726877243108, 44.12230434134544, 50.44347600037637, 89.87999739192846, 7.037381801017684]",1.7513458850652484,2
4,74,9760,,,,,,,"[36.97081078900198, 44.214624521993336, 50.318758441278405, 89.67332131547224, 6.812995227386319]",1.2083327002884374,2
4,75,9890,,,,,,,"[36.97081078900198, 44.214624521993336, 50.318758441278405, 89.67332131547224, 6.812995227386319]",1.2083327002884374,2
4,76,10020,,,,,,,"[36.820899154637765, 44.08004060061888, 50.333104045500285, 89.78850382688518, 6.840475955301404]",0.916475277494186,2
4,77,10150,,,,,,,"[36.90275411579416, 44.04786523939206, 50.27987105311817, 89.59249624142147, 6.865398286867722]",0.43465022920460683,2
4,78,10280,,,,,,,"[36.90275411579416, 44.04786523939206, 50.27987105311817, 89.59249624142147, 6.865398286867722]",0.43465022920460683,2
4,79,10410,,,,,,,"[36.89845223268611, 44.04437301210263, 50.16005646715709, 89.52341570803858, 6.762645055836557]",0.43216472998830113,2
4,80,10540,,,,,,,"[36.717626416888756, 43.9207060931261, 50.17822294697317, 89.39431011129432, 6.769106911566397]",0.1312218288448861,2
4,81,10670,,,,,,,"[36.717626416888756, 43.9207060931261, 50.17822294697317, 89.39431011129432, 6.769106911566397]",0.1312218288448861,2
4,82,10800,,,,,,,"[36.717626416888756, 43.9207060931261, 50.17822294697317, 89.39431011129432, 6.769106911566397]",0.1312218288448861,2
4,83,10930,,,,,,,"[36.717626416888756, 43.9207060931261, 50.17822294697317, 89.39431011129432, 6.769106911566397]",0.1312218288448861,2
4,84,11060,,,,,,,"[36.717626416888756, 43.9207060931261, 50.17822294697317, 89.39431011129432, 6.769106911566397]",0.1312218288448861,2
4,85,11190,,,,,,,"[36.717626416888756, 43.9207060931261, 50.17822294697317, 89.39431011129432, 6.769106911566397]",0.1312218288448861,2
4,86,11320,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,87,11450,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,88,11580,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,89,11710,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,90,11840,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,91,11970,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,92,12100,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,93,12230,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,94,12360,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,95,12490,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,96,12620,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,97,12750,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,98,12880,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,99,13010,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,100,13140,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,101,13270,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,102,13400,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,103,13530,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,104,13660,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,105,13790,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,106,13920,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,107,14050,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,108,14180,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,109,14310,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,110,14440,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,111,14570,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,112,14700,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,113,14830,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,114,14960,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,115,15090,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,116,15220,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,117,15350,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,118,15480,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,119,15610,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,120,15740,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,121,15870,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,122,16000,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,123,16130,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,124,16260,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,125,16390,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,126,16520,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,127,16650,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,128,16780,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,129,16910,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,130,17040,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,131,17170,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,132,17300,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,133,17430,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,134,17560,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,135,17690,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,136,17820,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,137,17950,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,138,18080,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,139,18210,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,140,18340,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,141,18470,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,142,18600,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,143,18730,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,144,18860,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,145,18990,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,146,19120,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,147,19250,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,148,19380,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,149,19510,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,150,19640,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,151,19770,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,152,19900,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,153,20030,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,154,20160,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,155,20290,,,,,,,"[36.74806071557583, 44.00611397230507, 50.22687769222496, 89.50138372238172, 6.804279425081458]",0.06429482359732219,2
4,156,20420,,,,,,,"[36.71305008654195, 43.938527429432426, 50.15905615533165, 89.51272408144928, 6.84836877678169]",0.06237962491118765,2
4,157,20550,,,,,,,"[36.71305008654195, 43.938527429432426, 50.15905615533165, 89.51272408144928, 6.84836877678169]",0.06237962491118765,2
4,158,20680,,,,,,,"[36.71305008654195, 43.938527429432426, 50.15905615533165, 89.51272408144928, 6.84836877678169]",0.06237962491118765,2
4,159,20810,,,,,,,"[36.71305008654195, 43.938527429432426, 50.15905615533165, 89.51272408144928, 6.84836877678169]",0.06237962491118765,2
4,160,20940,,,,,,,"[36.71305008654195, 43.938527429432426, 50.15905615533165, 89.51272408144928, 6.84836877678169]",0.06237962491118765,2
4,161,21070,,,,,,,"[36.71305008654195, 43.938527429432426, 50.15905615533165, 89.51272408144928, 6.84836877678169]",0.06237962491118765,2
4,162,21200,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,163,21330,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,164,21460,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,165,21590,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,166,21720,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,167,21850,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,168,21980,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,169,22110,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,170,22240,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,171,22370,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,172,22500,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,173,22630,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,174,22760,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,175,22890,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,176,23020,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,177,23150,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,178,23280,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,179,23410,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,180,23540,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,181,23670,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,182,23800,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,183,23930,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,184,24060,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,185,24190,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,186,24320,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,187,24450,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,188,24580,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,189,24710,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,190,24840,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,191,24970,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,192,25100,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,193,25230,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,194,25360,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,195,25490,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,196,25620,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,197,25750,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,198,25880,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,199,26010,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,200,26140,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,201,26270,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,202,26400,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,203,26530,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,204,26660,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,205,26790,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,206,26920,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
4,207,27050,,,,,,,"[36.710148534298646, 43.92263722746648, 50.28788567730168, 89.48485458791683, 6.8971026782944325]",0.03875820129884744,2
